t_s,phase,pos_rad,vel_rad_s,torque_nm,temp_c,kp,cmd_pos,cmd_vel
624.648,slow_motion,-0.898227,-0.638500,-0.117510,40.000,8.000,-0.914876,-0.634363
625.148,slow_motion,-0.955385,0.501530,0.143450,40.000,8.000,-0.932508,0.567491
625.672,slow_motion,-0.400299,1.374352,0.194292,40.000,8.000,-0.368670,1.460181
626.172,slow_motion,0.369611,1.368980,0.182360,40.000,8.000,0.396861,1.441767
626.673,slow_motion,0.912037,0.720409,0.081194,40.000,8.000,0.929638,0.578601
627.198,slow_motion,0.924312,-0.622387,-0.129442,40.000,8.000,0.901311,-0.680263
627.722,slow_motion,0.324727,-1.441490,-0.168873,40.000,8.000,0.294675,-1.501025
628.222,slow_motion,-0.442496,-1.324669,-0.114397,40.000,8.000,-0.467477,-1.388633
628.722,slow_motion,-0.940808,-0.443794,-0.274189,40.000,8.000,-0.955707,-0.462571
629.223,slow_motion,-0.910119,0.631786,0.191698,40.000,8.000,-0.884076,0.734248
629.723,slow_motion,-0.326262,1.534142,0.159533,40.000,8.000,-0.294025,1.501387
630.248,slow_motion,0.477406,1.442833,0.251362,40.000,8.000,0.502075,1.358417
630.773,slow_motion,0.960373,0.490788,0.117510,40.000,8.000,0.975832,0.342904
631.273,slow_motion,0.871758,-0.951370,-0.111803,40.000,8.000,0.844307,-0.841604
631.773,slow_motion,0.249924,-1.319298,-0.063555,40.000,8.000,0.218031,-1.532988
632.298,slow_motion,-0.545688,-1.236042,-0.188587,40.000,8.000,-0.568595,-1.292219
632.823,slow_motion,-0.979169,-0.439766,-0.095720,40.000,8.000,-0.990084,-0.221212
633.348,slow_motion,-0.803474,0.960770,0.185991,40.000,8.000,-0.775579,0.991662
633.873,slow_motion,-0.094561,1.650967,0.178209,40.000,8.000,-0.063031,1.567678
634.373,slow_motion,0.640057,1.238731,0.147081,40.000,8.000,0.661233,1.178313
634.898,slow_motion,0.986458,0.000671,0.212971,40.000,8.000,0.999681,0.036499
635.423,slow_motion,0.725985,-1.096390,-0.178730,40.000,8.000,0.696374,-1.127252
635.948,slow_motion,-0.026661,-1.574425,-0.159533,40.000,8.000,-0.054949,-1.568427
636.473,slow_motion,-0.749386,-1.044022,-0.145006,40.000,8.000,-0.770520,-1.001344
636.998,slow_motion,-0.987225,-0.012756,0.013748,40.000,8.000,-0.991135,0.209267
637.522,slow_motion,-0.606298,1.117874,0.164202,40.000,8.000,-0.575307,1.284868
638.023,slow_motion,0.142895,1.528770,0.132036,40.000,8.000,0.171638,1.547472
638.548,slow_motion,0.820354,0.967484,0.180803,40.000,8.000,0.840075,0.851991
639.073,slow_motion,0.978786,-0.161808,-0.207783,40.000,8.000,0.968535,-0.390632
639.573,slow_motion,0.537631,-1.317955,-0.072893,40.000,8.000,0.508844,-1.352187
640.098,slow_motion,-0.257595,-1.536827,-0.150713,40.000,8.000,-0.286166,-1.505129
640.598,slow_motion,-0.863318,-0.766064,-0.095201,40.000,8.000,-0.880045,-0.746099
641.123,slow_motion,-0.966894,0.365910,0.160051,40.000,8.000,-0.946127,0.508842
641.623,slow_motion,-0.473186,1.266930,0.075487,40.000,8.000,-0.440245,1.410421
642.148,slow_motion,0.331248,1.550259,0.104021,40.000,8.000,0.360714,1.465015
642.672,slow_motion,0.912420,0.764721,0.058884,40.000,8.000,0.929467,0.579278
643.172,slow_motion,0.942343,-0.664013,-0.077562,40.000,8.000,0.917954,-0.622933
643.673,slow_motion,0.398765,-1.563683,-0.164721,40.000,8.000,0.368104,-1.460471
644.198,slow_motion,-0.408355,-1.434776,-0.160570,40.000,8.000,-0.432945,-1.415985
644.723,slow_motion,-0.941192,-0.388737,-0.261738,40.000,8.000,-0.955765,-0.462272
645.249,slow_motion,-0.892472,0.642529,0.126848,40.000,8.000,-0.864679,0.789184
645.773,slow_motion,-0.250690,1.458946,0.081713,40.000,8.000,-0.218200,1.532964
646.298,slow_motion,0.541852,1.370323,0.170946,40.000,8.000,0.568303,1.292428
646.822,slow_motion,0.978402,0.247746,0.086382,40.000,8.000,0.989912,0.222016
647.323,slow_motion,0.829176,-0.792919,-0.082750,40.000,8.000,0.799910,-0.942563
647.848,slow_motion,0.131387,-1.524742,-0.123217,40.000,8.000,0.101930,-1.562607
648.348,slow_motion,-0.609367,-1.205158,-0.119585,40.000,8.000,-0.631602,-1.217890
648.873,slow_motion,-0.988376,-0.002014,-0.245136,40.000,8.000,-0.998080,-0.098537
649.398,slow_motion,-0.752455,1.256187,0.124773,40.000,8.000,-0.723553,1.084354
649.922,slow_motion,-0.015152,1.570400,0.064590,40.000,8.000,0.014981,1.570619
650.423,slow_motion,0.696063,1.201126,0.118547,40.000,8.000,0.717983,1.093289
650.948,slow_motion,0.986074,-0.061096,0.105059,40.000,8.000,0.998421,-0.086835
651.473,slow_motion,0.668060,-1.025223,-0.118547,40.000,8.000,0.637560,-1.210078
651.998,slow_motion,-0.101849,-1.602623,-0.075487,40.000,8.000,-0.132754,-1.556904
652.523,slow_motion,-0.797721,-0.862743,-0.129442,40.000,8.000,-0.818116,-0.903402
653.048,slow_motion,-0.983772,0.087952,0.230610,40.000,8.000,-0.977728,0.330035
653.548,slow_motion,-0.572157,1.340782,0.211414,40.000,8.000,-0.542293,1.319817
654.048,slow_motion,0.179723,1.539513,0.161608,40.000,8.000,0.209992,1.535756
654.573,slow_motion,0.841454,0.748608,0.183916,40.000,8.000,0.860712,0.799548
655.073,slow_motion,0.979169,-0.202091,-0.254475,40.000,8.000,0.968499,-0.390854
655.598,slow_motion,0.506943,-1.539513,-0.218678,40.000,8.000,0.475276,-1.382002
656.098,slow_motion,-0.260664,-1.538170,-0.158495,40.000,8.000,-0.286271,-1.505080
656.599,slow_motion,-0.862552,-0.798290,-0.044359,40.000,8.000,-0.880568,-0.744575
657.125,slow_motion,-0.966894,0.318913,0.216602,40.000,8.000,-0.945332,0.512477
657.648,slow_motion,-0.435207,1.381065,0.121141,40.000,8.000,-0.404061,1.436892
658.148,slow_motion,0.331632,1.421349,0.109209,40.000,8.000,0.360440,1.465181
658.649,slow_motion,0.897843,0.654613,0.147600,40.000,8.000,0.914697,0.634646
659.173,slow_motion,0.943110,-0.568672,-0.085863,40.000,8.000,0.917787,-0.623542
659.673,slow_motion,0.398381,-1.603966,-0.156939,40.000,8.000,0.368263,-1.460372
660.198,slow_motion,-0.405669,-1.467003,-0.180286,40.000,8.000,-0.432716,-1.416158
660.723,slow_motion,-0.941192,-0.343082,-0.244099,40.000,8.000,-0.955836,-0.461910
661.224,slow_motion,-0.908969,0.729809,0.169390,40.000,8.000,-0.882578,0.738680
661.749,slow_motion,-0.287133,1.569057,0.147600,40.000,8.000,-0.256012,1.518468
